START_ID,END_ID,observation
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,FANCA,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,YWHAE,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,USP6,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,RABEP1,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
ACH-000186,TP53,0.0
