START_ID,END_ID,observation
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
ACH-000425,CREBBP,0.0
