START_ID,END_ID,observation
ACH-000147,PMS1,0.0
ACH-000147,PMS1,0.0
ACH-000147,PMS1,0.0
ACH-000147,PMS1,0.0
ACH-000147,PMS1,0.0
ACH-000147,PMS1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,SF3B1,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
ACH-000147,CASP8,0.0
